Price,Adj Close,Close,High,Low,Open,Volume,Date,Daily Return,Rolling Mean,Rolling Std
Ticker,TSLA,TSLA,TSLA,TSLA,TSLA,TSLA,,,,
Date,,,,,,,,,,
2015-02-20 00:00:00+00:00,14.473999977111816,14.473999977111816,14.506667137145996,13.987333297729492,14.052000045776367,89731500,2015-02-20 00:00:00+00:00,0.025506564298148016,13.756733385721843,0.5682000779411361
2015-02-23 00:00:00+00:00,13.822667121887207,13.822667121887207,14.546667098999023,13.755332946777344,14.37733268737793,127497000,2015-02-23 00:00:00+00:00,-0.04500019733692018,13.749444516499837,0.5658208838147251
2015-02-24 00:00:00+00:00,13.607333183288574,13.607333183288574,13.81933307647705,13.446666717529297,13.81933307647705,99054000,2015-02-24 00:00:00+00:00,-0.015578320500655551,13.743777847290039,0.5663829403694196
2015-02-25 00:00:00+00:00,13.583999633789062,13.583999633789062,13.809332847595215,13.505332946777344,13.662667274475098,58642500,2015-02-25 00:00:00+00:00,-0.001714777553045277,13.747222264607748,0.5650402890260563
2015-02-26 00:00:00+00:00,13.812666893005371,13.812666893005371,14.072667121887207,13.481332778930664,13.600000381469727,97093500,2015-02-26 00:00:00+00:00,0.016833573717678796,13.753755601247152,0.564611647193857
2015-02-27 00:00:00+00:00,13.555999755859375,13.555999755859375,13.903332710266113,13.520000457763672,13.793333053588867,58231500,2015-02-27 00:00:00+00:00,-0.0185820116516362,13.777422269185385,0.5395747478631534
2015-03-02 00:00:00+00:00,13.155332565307617,13.155332565307617,13.555999755859375,13.055333137512207,13.513333320617676,118831500,2015-03-02 00:00:00+00:00,-0.02955644716492234,13.789555581410726,0.5203875801576672
2015-03-03 00:00:00+00:00,13.303999900817871,13.303999900817871,13.349332809448242,13.021332740783691,13.120667457580566,66484500,2015-03-03 00:00:00+00:00,0.011300918070464405,13.803977807362875,0.49964420410931437
2015-03-04 00:00:00+00:00,13.496000289916992,13.496000289916992,13.501333236694336,13.147333145141602,13.283332824707031,63330000,2015-03-04 00:00:00+00:00,0.014431779204036044,13.827333386739095,0.4661214403392411
2015-03-05 00:00:00+00:00,13.375332832336426,13.375332832336426,13.746000289916992,13.34333324432373,13.523332595825195,73155000,2015-03-05 00:00:00+00:00,-0.008940979178158281,13.836355590820313,0.4541161209368019
2015-03-06 00:00:00+00:00,12.925333023071289,12.925333023071289,13.383333206176758,12.8100004196167,13.280667304992676,100686000,2015-03-06 00:00:00+00:00,-0.03364400833280279,13.819155597686768,0.47870032457884315
2015-03-09 00:00:00+00:00,12.725333213806152,12.725333213806152,12.965999603271484,12.550000190734863,12.959333419799805,101050500,2015-03-09 00:00:00+00:00,-0.015473474370690798,13.796022256215414,0.5141447918037224
2015-03-10 00:00:00+00:00,12.687999725341797,12.687999725341797,12.899999618530273,12.506667137145996,12.564000129699707,83695500,2015-03-10 00:00:00+00:00,-0.0029337926038629503,13.759955565134684,0.5525493814721193
2015-03-11 00:00:00+00:00,12.916000366210938,12.916000366210938,13.078666687011719,12.734000205993652,12.743332862854004,74623500,2015-03-11 00:00:00+00:00,0.017969786081706296,13.732755565643311,0.5736542703433577
2015-03-12 00:00:00+00:00,12.73799991607666,12.73799991607666,12.963333129882812,12.649999618530273,12.916666984558105,62239500,2015-03-12 00:00:00+00:00,-0.013781390917263936,13.714311122894287,0.5967664767883912
2015-03-13 00:00:00+00:00,12.578666687011719,12.578666687011719,12.783332824707031,12.48799991607666,12.596667289733887,81514500,2015-03-13 00:00:00+00:00,-0.012508496633278132,13.677600002288818,0.6317970120326923
2015-03-16 00:00:00+00:00,13.046667098999023,13.046667098999023,13.060667037963867,12.653332710266113,12.800000190734863,84432000,2015-03-16 00:00:00+00:00,0.037205883869277256,13.660044479370118,0.642028446373198
2015-03-17 00:00:00+00:00,12.982000350952148,12.982000350952148,13.247332572937012,12.929332733154297,13.028667449951172,73411500,2015-03-17 00:00:00+00:00,-0.00495657224609003,13.624022261301677,0.648938822867169
2015-03-18 00:00:00+00:00,13.380666732788086,13.380666732788086,13.392000198364258,12.87399959564209,12.997332572937012,72313500,2015-03-18 00:00:00+00:00,0.030709164308927006,13.584800052642823,0.6257279297919024
2015-03-19 00:00:00+00:00,13.043333053588867,13.043333053588867,13.63933277130127,12.968667030334473,13.466667175292969,127128000,2015-03-19 00:00:00+00:00,-0.025210528438961433,13.533911164601644,0.6045632686965957
2015-03-20 00:00:00+00:00,13.20533275604248,13.20533275604248,13.265999794006348,13.041333198547363,13.16333293914795,64042500,2015-03-20 00:00:00+00:00,0.012420115455768377,13.483000024159749,0.5630151463173092
2015-03-23 00:00:00+00:00,13.308667182922363,13.308667182922363,13.366666793823242,13.164667129516602,13.233332633972168,39474000,2015-03-23 00:00:00+00:00,0.007825204316233458,13.443600018819174,0.5304852461683636
2015-03-24 00:00:00+00:00,13.447999954223633,13.447999954223633,13.586000442504883,13.316666603088379,13.438667297363281,54748500,2015-03-24 00:00:00+00:00,0.010469325694766773,13.408577791849773,0.491692366968599
2015-03-25 00:00:00+00:00,12.953332901000977,12.953332901000977,13.239333152770996,12.846667289733887,13.218000411987305,85956000,2015-03-25 00:00:00+00:00,-0.036783689389238594,13.359711106618246,0.4595748573091685
2015-03-26 00:00:00+00:00,12.694000244140625,12.694000244140625,12.986000061035156,12.646666526794434,12.928000450134277,61920000,2015-03-26 00:00:00+00:00,-0.020020535165919506,13.30995553334554,0.44760312214871917
2015-03-27 00:00:00+00:00,12.333333015441895,12.333333015441895,12.619333267211914,12.09333324432373,12.604666709899902,129073500,2015-03-27 00:00:00+00:00,-0.028412417028683246,13.270222187042236,0.47958853932782014
2015-03-30 00:00:00+00:00,12.704667091369629,12.704667091369629,12.816666603088379,12.119999885559082,12.390000343322754,151342500,2015-03-30 00:00:00+00:00,0.030108169094502424,13.240888849894207,0.48655415408802233
2015-03-31 00:00:00+00:00,12.584667205810547,12.584667205810547,12.917332649230957,12.560667037963867,12.902000427246094,75399000,2015-03-31 00:00:00+00:00,-0.009445338842494988,13.206266657511394,0.4952782516569926
2015-04-01 00:00:00+00:00,12.505999565124512,12.505999565124512,12.819999694824219,12.403332710266113,12.579999923706055,56919000,2015-04-01 00:00:00+00:00,-0.0062510704017435526,13.168777751922608,0.5045247639554775
2015-04-02 00:00:00+00:00,12.733332633972168,12.733332633972168,12.881999969482422,12.666666984558105,12.682000160217285,75156000,2015-04-02 00:00:00+00:00,0.018177920738268627,13.122755495707194,0.4775814496553906
2015-04-06 00:00:00+00:00,13.539999961853027,13.539999961853027,13.850000381469727,13.166666984558105,13.199999809265137,186837000,2015-04-06 00:00:00+00:00,0.06335084074758979,13.091622161865235,0.4124606544375629
2015-04-07 00:00:00+00:00,13.550000190734863,13.550000190734863,13.670666694641113,13.409333229064941,13.500666618347168,65218500,2015-04-07 00:00:00+00:00,0.0007385693434276419,13.082533264160157,0.3985661972554266
2015-04-08 00:00:00+00:00,13.844667434692383,13.844667434692383,14.0600004196167,13.724666595458984,13.880000114440918,94546500,2015-04-08 00:00:00+00:00,0.02174665976455148,13.090444405873617,0.4114881046642126
2015-04-09 00:00:00+00:00,14.005999565124512,14.005999565124512,14.024666786193848,13.7413330078125,13.895333290100098,57003000,2015-04-09 00:00:00+00:00,0.011653015949509848,13.104511070251466,0.4354569420636341
2015-04-10 00:00:00+00:00,14.0600004196167,14.0600004196167,14.109999656677246,13.933333396911621,13.989999771118164,61015500,2015-04-10 00:00:00+00:00,0.0038555516327911654,13.112755521138508,0.45137704254976485
2015-04-13 00:00:00+00:00,13.985333442687988,13.985333442687988,14.199999809265137,13.936667442321777,14.029333114624023,56373000,2015-04-13 00:00:00+00:00,-0.005310595640134919,13.127066644032796,0.47223892010133045
2015-04-14 00:00:00+00:00,13.830666542053223,13.830666542053223,13.965999603271484,13.699999809265137,13.904666900634766,45390000,2015-04-14 00:00:00+00:00,-0.011059221524362783,13.149577776590982,0.4894166003981405
2015-04-15 00:00:00+00:00,13.85533332824707,13.85533332824707,13.97266674041748,13.773332595825195,13.830666542053223,29286000,2015-04-15 00:00:00+00:00,0.0017834849910411954,13.16795555750529,0.505502211015852
2015-04-16 00:00:00+00:00,13.779999732971191,13.779999732971191,13.944666862487793,13.752667427062988,13.846667289733887,24886500,2015-04-16 00:00:00+00:00,-0.005437155028403029,13.177422205607096,0.5144377003394496
2015-04-17 00:00:00+00:00,13.78600025177002,13.78600025177002,13.791999816894531,13.566666603088379,13.666000366210938,37048500,2015-04-17 00:00:00+00:00,0.0004354513000803806,13.191111119588216,0.5252360818785011
2015-04-20 00:00:00+00:00,13.684666633605957,13.684666633605957,13.856666564941406,13.59000015258789,13.785332679748535,38389500,2015-04-20 00:00:00+00:00,-0.007350472676152187,13.216422239939371,0.5302587128462514
2015-04-21 00:00:00+00:00,13.96066665649414,13.96066665649414,14.050000190734863,13.620667457580566,13.720000267028809,51487500,2015-04-21 00:00:00+00:00,0.02016856020521529,13.257600021362304,0.5387059143792573
2015-04-22 00:00:00+00:00,14.629332542419434,14.629332542419434,14.791999816894531,14.112667083740234,14.166666984558105,117945000,2015-04-22 00:00:00+00:00,0.04789641514821552,13.322311115264892,0.5827253935782113
2015-04-23 00:00:00+00:00,14.573332786560059,14.573332786560059,14.76533317565918,14.476667404174805,14.5513334274292,66168000,2015-04-23 00:00:00+00:00,-0.0038279091473925053,13.37755552927653,0.6202309381961394
2015-04-24 00:00:00+00:00,14.562000274658203,14.562000274658203,14.720000267028809,14.534000396728516,14.699999809265137,36417000,2015-04-24 00:00:00+00:00,-0.0007776197845633659,13.438355541229248,0.6443089003505603
2015-04-27 00:00:00+00:00,15.436667442321777,15.436667442321777,15.916666984558105,14.800000190734863,14.837332725524902,175089000,2015-04-27 00:00:00+00:00,0.060065042656655576,13.533622233072917,0.7196933749340415
2015-04-28 00:00:00+00:00,15.36533260345459,15.36533260345459,15.699999809265137,15.20199966430664,15.649999618530273,91281000,2015-04-28 00:00:00+00:00,-0.004621129472000773,13.610911083221435,0.7869545982487127
2015-04-29 00:00:00+00:00,15.49666690826416,15.49666690826416,15.664667129516602,15.175333023071289,15.33666706085205,59041500,2015-04-29 00:00:00+00:00,0.00854744301337429,13.694733301798502,0.8491251084487025
2015-04-30 00:00:00+00:00,15.069999694824219,15.069999694824219,15.526000022888184,15.011333465576172,15.359333038330078,58678500,2015-04-30 00:00:00+00:00,-0.027532837607318394,13.75104440053304,0.8829219063943086
2015-05-01 00:00:00+00:00,15.0686674118042,15.0686674118042,15.451333045959473,14.694000244140625,15.329333305358887,79225500,2015-05-01 00:00:00+00:00,-8.840630703377261e-05,13.818555545806884,0.9041193867246619
2015-05-04 00:00:00+00:00,15.36733341217041,15.36733341217041,15.648667335510254,15.140666961669922,15.211999893188477,66519000,2015-05-04 00:00:00+00:00,0.01982033262823535,13.890622234344482,0.9390454904268266
2015-05-05 00:00:00+00:00,15.529999732971191,15.529999732971191,15.966667175292969,15.275333404541016,15.850666999816895,86953500,2015-05-05 00:00:00+00:00,0.010585201507501196,13.964666652679444,0.9783306715535248
2015-05-06 00:00:00+00:00,15.362000465393066,15.362000465393066,15.631333351135254,15.213333129882812,15.606666564941406,79063500,2015-05-06 00:00:00+00:00,-0.01081772507834955,14.028466669718425,1.0055069098307319
2015-05-07 00:00:00+00:00,15.786666870117188,15.786666870117188,15.831999778747559,14.683333396911621,14.733332633972168,141838500,2015-05-07 00:00:00+00:00,0.027643952080381284,14.122911135355631,1.033708470160475
2015-05-08 00:00:00+00:00,15.77400016784668,15.77400016784668,15.894000053405762,15.579999923706055,15.732666969299316,70023000,2015-05-08 00:00:00+00:00,-0.000802367109835278,14.225577799479167,1.0398298630342249
2015-05-11 00:00:00+00:00,15.965999603271484,15.965999603271484,16.191999435424805,15.687333106994629,15.752667427062988,85084500,2015-05-11 00:00:00+00:00,0.012171892568897835,14.346666685740153,1.023259503924744
2015-05-12 00:00:00+00:00,16.31599998474121,16.31599998474121,16.42333221435547,15.879332542419434,16.007333755493164,95451000,2015-05-12 00:00:00+00:00,0.021921607801995036,14.467044448852539,1.0357760235501625
2015-05-13 00:00:00+00:00,16.211999893188477,16.211999893188477,16.553333282470703,16.149999618530273,16.507333755493164,81603000,2015-05-13 00:00:00+00:00,-0.006374116918974937,14.587955538431803,1.0200586160976763
2015-05-14 00:00:00+00:00,16.273332595825195,16.273332595825195,16.326000213623047,16.083332061767578,16.321332931518555,43438500,2015-05-14 00:00:00+00:00,0.0037831669775971744,14.713533306121827,0.9862490716159411
2015-05-15 00:00:00+00:00,16.589332580566406,16.589332580566406,16.626667022705078,16.166667938232422,16.261999130249023,67914000,2015-05-15 00:00:00+00:00,0.019418271142708665,14.842066637674968,0.9704199837869025
2015-05-18 00:00:00+00:00,16.583332061767578,16.583332061767578,16.65999984741211,16.399999618530273,16.46666717529297,50298000,2015-05-18 00:00:00+00:00,-0.0003617094762363715,14.943511041005452,0.9885138975336567
2015-05-19 00:00:00+00:00,16.47599983215332,16.47599983215332,16.733333587646484,16.40999984741211,16.562000274658203,55113000,2015-05-19 00:00:00+00:00,-0.006472295749399448,15.041044362386067,0.9906267431780015
2015-05-20 00:00:00+00:00,16.290000915527344,16.290000915527344,16.516000747680664,16.091333389282227,16.475332260131836,56334000,2015-05-20 00:00:00+00:00,-0.011289082211751178,15.122555478413899,0.9893946571814682
2015-05-21 00:00:00+00:00,16.374666213989258,16.374666213989258,16.441333770751953,16.157333374023438,16.20199966430664,29559000,2015-05-21 00:00:00+00:00,0.005197378373454464,15.201511033376057,0.9917281440439675
2015-05-22 00:00:00+00:00,16.51533317565918,16.51533317565918,16.573333740234375,16.333999633789062,16.358667373657227,33346500,2015-05-22 00:00:00+00:00,0.008590523912465953,15.283355458577473,0.9955823712628165
2015-05-26 00:00:00+00:00,16.497333526611328,16.497333526611328,16.799999237060547,16.433332443237305,16.511999130249023,52480500,2015-05-26 00:00:00+00:00,-0.0010898750183484518,15.367088794708252,0.9882566839826508
2015-05-27 00:00:00+00:00,16.495332717895508,16.495332717895508,16.633333206176758,16.3700008392334,16.567333221435547,51123000,2015-05-27 00:00:00+00:00,-0.00012128073379813475,15.455911000569662,0.9648753075377856
2015-05-28 00:00:00+00:00,16.76333236694336,16.76333236694336,16.786666870117188,16.336666107177734,16.468666076660156,54709500,2015-05-28 00:00:00+00:00,0.016246998689338543,15.552844301859539,0.9443875265890436
2015-05-29 00:00:00+00:00,16.719999313354492,16.719999313354492,16.857999801635742,16.6286678314209,16.733333587646484,56839500,2015-05-29 00:00:00+00:00,-0.0025849904207780883,15.650844287872314,0.9058301440952667
2015-06-01 00:00:00+00:00,16.6299991607666,16.6299991607666,16.773332595825195,16.49799919128418,16.76066780090332,37576500,2015-06-01 00:00:00+00:00,-0.005382784466743784,15.745644251505533,0.8511008944115976
2015-06-02 00:00:00+00:00,16.55666732788086,16.55666732788086,16.626667022705078,16.420000076293945,16.594667434692383,32022000,2015-06-02 00:00:00+00:00,-0.004409611340134401,15.841377607981364,0.7688323583973214
2015-06-03 00:00:00+00:00,16.599332809448242,16.599332809448242,16.71466636657715,16.46733283996582,16.546667098999023,26722500,2015-06-03 00:00:00+00:00,0.0025769365731915794,15.929333146413168,0.6935001122841735
2015-06-04 00:00:00+00:00,16.39466667175293,16.39466667175293,16.6200008392334,16.380666732788086,16.5,36804000,2015-06-04 00:00:00+00:00,-0.01232978096437809,15.988177617390951,0.6531088342764424
2015-06-05 00:00:00+00:00,16.609333038330078,16.609333038330078,16.64666748046875,16.3786678314209,16.399999618530273,45330000,2015-06-05 00:00:00+00:00,0.013093670696398219,16.05604429244995,0.6050321999699632
2015-06-08 00:00:00+00:00,17.086000442504883,17.086000442504883,17.25,16.687332153320312,16.72333335876465,75255000,2015-06-08 00:00:00+00:00,0.028698768522178453,16.140177631378172,0.5642249645913326
2015-06-09 00:00:00+00:00,17.066667556762695,17.066667556762695,17.182666778564453,16.94266700744629,17.02666664123535,39166500,2015-06-09 00:00:00+00:00,-0.00113150446221999,16.194510968526206,0.5725634480528299
2015-06-10 00:00:00+00:00,16.713333129882812,16.713333129882812,16.933332443237305,16.566667556762695,16.793333053588867,51817500,2015-06-10 00:00:00+00:00,-0.020703187995237737,16.239444319407145,0.557955246404177
2015-06-11 00:00:00+00:00,16.76066780090332,16.76066780090332,16.95800018310547,16.69533348083496,16.884000778198242,30661500,2015-06-11 00:00:00+00:00,0.0028321502750325855,16.28157768249512,0.5475590561540801
2015-06-12 00:00:00+00:00,16.71266746520996,16.71266746520996,16.8973331451416,16.680667877197266,16.680667877197266,21334500,2015-06-12 00:00:00+00:00,-0.0028638677326909834,16.33633327484131,0.5025033406329533
2015-06-15 00:00:00+00:00,16.691999435424805,16.691999435424805,16.75200080871582,16.400667190551758,16.64666748046875,32793000,2015-06-15 00:00:00+00:00,-0.0012366685227346297,16.39044434229533,0.44545443909273374
2015-06-16 00:00:00+00:00,16.874666213989258,16.874666213989258,16.895999908447266,16.606666564941406,16.67533302307129,29770500,2015-06-16 00:00:00+00:00,0.010943373157369374,16.440688769022625,0.40964407743233594
2015-06-17 00:00:00+00:00,17.360666275024414,17.360666275024414,17.624000549316406,16.801332473754883,16.81133270263672,82693500,2015-06-17 00:00:00+00:00,0.028800573289696096,16.501710987091066,0.4056383897237023
2015-06-18 00:00:00+00:00,17.459333419799805,17.459333419799805,17.56399917602539,17.334667205810547,17.46666717529297,41740500,2015-06-18 00:00:00+00:00,0.005683373161624372,16.57162208557129,0.38251465570065973
2015-06-19 00:00:00+00:00,17.500667572021484,17.500667572021484,17.586666107177734,17.34000015258789,17.49333381652832,36945000,2015-06-19 00:00:00+00:00,0.0023674530537807215,16.628755442301433,0.3891746618358013
2015-06-22 00:00:00+00:00,17.319332122802734,17.319332122802734,17.626667022705078,17.04599952697754,17.476667404174805,68416500,2015-06-22 00:00:00+00:00,-0.010361630404811084,16.680266507466634,0.3741168212556103
2015-06-23 00:00:00+00:00,17.844667434692383,17.844667434692383,17.866666793823242,17.238000869750977,17.35466766357422,58062000,2015-06-23 00:00:00+00:00,0.030332307745169373,16.742888768513996,0.4062844410432436
2015-06-24 00:00:00+00:00,17.67799949645996,17.67799949645996,17.823333740234375,17.58133316040039,17.798667907714844,36184500,2015-06-24 00:00:00+00:00,-0.009339929636816735,16.788288752237957,0.43220794995502204
2015-06-25 00:00:00+00:00,17.91933250427246,17.91933250427246,18.0939998626709,17.683332443237305,17.76333236694336,42738000,2015-06-25 00:00:00+00:00,0.013651601690611415,16.845199839274088,0.4648801333546801
2015-06-26 00:00:00+00:00,17.805999755859375,17.805999755859375,17.94066619873047,17.733333587646484,17.926000595092773,57576000,2015-06-26 00:00:00+00:00,-0.006324607704336294,16.89628874460856,0.4837031955930286
2015-06-29 00:00:00+00:00,17.468000411987305,17.468000411987305,17.729999542236328,17.3799991607666,17.463333129882812,52183500,2015-06-29 00:00:00+00:00,-0.018982328906347767,16.925577672322593,0.4910225631010253
2015-06-30 00:00:00+00:00,17.884000778198242,17.884000778198242,18.06133270263672,17.600000381469727,17.65333366394043,46303500,2015-06-30 00:00:00+00:00,0.02381499635902573,16.968933296203613,0.5165216240432328
2015-07-01 00:00:00+00:00,17.94333267211914,17.94333267211914,18.174667358398438,17.856666564941406,18.073999404907227,31518000,2015-07-01 00:00:00+00:00,0.003317596250232091,17.01784439086914,0.5372902940838971
2015-07-02 00:00:00+00:00,18.667999267578125,18.667999267578125,18.829999923706055,18.220666885375977,18.68000030517578,107458500,2015-07-02 00:00:00+00:00,0.04038639915454456,17.097111002604166,0.598172621372689
2015-07-06 00:00:00+00:00,18.648000717163086,18.648000717163086,18.779333114624023,18.420000076293945,18.591999053955078,61828500,2015-07-06 00:00:00+00:00,-0.001071274437522196,17.172888819376627,0.6456103279875125
2015-07-07 00:00:00+00:00,17.858667373657227,17.858667373657227,18.34666633605957,17.384666442871094,18.333332061767578,91576500,2015-07-07 00:00:00+00:00,-0.04232804124569667,17.217666625976562,0.6450161562940365
2015-07-08 00:00:00+00:00,16.997333526611328,16.997333526611328,17.386667251586914,16.95400047302246,17.288000106811523,93316500,2015-07-08 00:00:00+00:00,-0.04823057784907436,17.234333292643228,0.632091846824306
2015-07-09 00:00:00+00:00,17.19466781616211,17.19466781616211,17.530000686645508,17.119333267211914,17.27199935913086,50011500,2015-07-09 00:00:00+00:00,0.011609720385955313,17.25764446258545,0.6166039404802074
2015-07-10 00:00:00+00:00,17.27666664123535,17.27666664123535,17.53333282470703,17.187999725341797,17.481332778930664,39163500,2015-07-10 00:00:00+00:00,0.004768851945843755,17.27475560506185,0.6094951506845911
2015-07-13 00:00:00+00:00,17.477333068847656,17.477333068847656,17.503332138061523,17.06999969482422,17.483333587646484,44404500,2015-07-13 00:00:00+00:00,0.011614881028806812,17.30000006357829,0.6013550912559552
2015-07-14 00:00:00+00:00,17.709999084472656,17.709999084472656,17.732667922973633,17.367332458496094,17.47333335876465,28614000,2015-07-14 00:00:00+00:00,0.013312443878506386,17.336000061035158,0.5921185930975639
2015-07-15 00:00:00+00:00,17.542667388916016,17.542667388916016,17.832666397094727,17.472000122070312,17.78266716003418,30324000,2015-07-15 00:00:00+00:00,-0.009448430502932648,17.36886672973633,0.5744704835779313
2015-07-16 00:00:00+00:00,17.778667449951172,17.778667449951172,17.81333351135254,17.54400062561035,17.614667892456055,24240000,2015-07-16 00:00:00+00:00,0.013452917723576485,17.40817788441976,0.5601682914582968
2015-07-17 00:00:00+00:00,18.310667037963867,18.310667037963867,18.369333267211914,17.883333206176758,18.166667938232422,75061500,2015-07-17 00:00:00+00:00,0.029923479333326286,17.47204456329346,0.5497579417769054
