Price,Adj Close,Close,High,Low,Open,Volume,Date,Daily Return
Ticker,SPY,SPY,SPY,SPY,SPY,SPY,,
Date,,,,,,,,
2015-02-04 00:00:00+00:00,172.01885986328125,204.05999755859375,205.3800048828125,203.50999450683594,203.9199981689453,134306700,2015-02-04 00:00:00+00:00,-0.003808148492253305
2015-02-05 00:00:00+00:00,173.7554473876953,206.1199951171875,206.3000030517578,204.77000427246094,204.86000061035156,97953200,2015-02-05 00:00:00+00:00,0.010095332138547297
2015-02-06 00:00:00+00:00,173.27491760253906,205.5500030517578,207.24000549316406,204.9199981689453,206.55999755859375,125672000,2015-02-06 00:00:00+00:00,-0.0027655523460168308
2015-02-09 00:00:00+00:00,172.4993438720703,204.6300048828125,205.63999938964844,204.13999938964844,204.77000427246094,87219000,2015-02-09 00:00:00+00:00,-0.004475972294199937
2015-02-10 00:00:00+00:00,174.3370819091797,206.80999755859375,207.1199951171875,204.67999267578125,205.8800048828125,96164200,2015-02-10 00:00:00+00:00,0.010653594360754637
2015-02-11 00:00:00+00:00,174.43824768066406,206.92999267578125,207.4499969482422,205.8300018310547,206.61000061035156,91087800,2015-02-11 00:00:00+00:00,0.0005802883148926519
2015-02-12 00:00:00+00:00,176.1157989501953,208.9199981689453,208.99000549316406,206.97000122070312,207.88999938964844,97545900,2015-02-12 00:00:00+00:00,0.009616877558884074
2015-02-13 00:00:00+00:00,176.84075927734375,209.77999877929688,209.83999633789062,208.75999450683594,209.07000732421875,93670400,2015-02-13 00:00:00+00:00,0.00411638439861628
2015-02-17 00:00:00+00:00,177.118896484375,210.11000061035156,210.32000732421875,209.10000610351562,209.39999389648438,76968200,2015-02-17 00:00:00+00:00,0.0015728116536473102
2015-02-18 00:00:00+00:00,177.13584899902344,210.1300048828125,210.22000122070312,209.33999633789062,209.66000366210938,80652900,2015-02-18 00:00:00+00:00,9.571262572727335e-05
2015-02-19 00:00:00+00:00,177.00933837890625,209.97999572753906,210.4199981689453,209.24000549316406,209.41000366210938,91462500,2015-02-19 00:00:00+00:00,-0.0007142011107976742
2015-02-20 00:00:00+00:00,178.07150268554688,211.24000549316406,211.3300018310547,208.72999572753906,209.47999572753906,140896400,2015-02-20 00:00:00+00:00,0.006000611698615321
2015-02-23 00:00:00+00:00,178.0462188720703,211.2100067138672,211.2100067138672,210.47999572753906,210.94000244140625,74411100,2015-02-23 00:00:00+00:00,-0.00014198685974597947
2015-02-24 00:00:00+00:00,178.55197143554688,211.80999755859375,212.0500030517578,210.75999450683594,211.1199951171875,72472300,2015-02-24 00:00:00+00:00,0.0028405689639494636
2015-02-25 00:00:00+00:00,178.40025329589844,211.6300048828125,212.24000549316406,211.22000122070312,211.66000366210938,73061700,2015-02-25 00:00:00+00:00,-0.0008497141668536434
2015-02-26 00:00:00+00:00,178.18955993652344,211.3800048828125,211.7100067138672,210.64999389648438,211.52000427246094,72697900,2015-02-26 00:00:00+00:00,-0.0011810149115962787
2015-02-27 00:00:00+00:00,177.58255004882812,210.66000366210938,211.5800018310547,210.60000610351562,211.25999450683594,108076000,2015-02-27 00:00:00+00:00,-0.0034065401357494807
2015-03-02 00:00:00+00:00,178.70375061035156,211.99000549316406,212.05999755859375,210.72000122070312,210.77999877929688,87491400,2015-03-02 00:00:00+00:00,0.0063136865712039025
2015-03-03 00:00:00+00:00,177.9703369140625,211.1199951171875,212.0500030517578,210.0800018310547,211.47000122070312,110325800,2015-03-03 00:00:00+00:00,-0.004104075565197318
2015-03-04 00:00:00+00:00,177.22007751464844,210.22999572753906,210.49000549316406,209.05999755859375,210.39999389648438,114497200,2015-03-04 00:00:00+00:00,-0.004215642968504074
2015-03-05 00:00:00+00:00,177.4139404296875,210.4600067138672,210.8000030517578,209.85000610351562,210.6199951171875,76873000,2015-03-05 00:00:00+00:00,0.0010939105645242364
2015-03-06 00:00:00+00:00,174.91876220703125,207.5,209.94000244140625,207.10000610351562,209.4199981689453,188128000,2015-03-06 00:00:00+00:00,-0.014064161004558318
2015-03-09 00:00:00+00:00,175.64366149902344,208.36000061035156,208.7899932861328,207.5500030517578,207.74000549316406,89818900,2015-03-09 00:00:00+00:00,0.004144205474849061
2015-03-10 00:00:00+00:00,172.79440307617188,204.97999572753906,206.80999755859375,204.92999267578125,206.7100067138672,157121300,2015-03-10 00:00:00+00:00,-0.016221811812249243
2015-03-11 00:00:00+00:00,172.38980102539062,204.5,205.5,204.39999389648438,205.2899932861328,110145700,2015-03-11 00:00:00+00:00,-0.0023415228941350286
2015-03-12 00:00:00+00:00,174.58157348632812,207.10000610351562,207.17999267578125,205.1999969482422,205.25999450683594,93993500,2015-03-12 00:00:00+00:00,0.01271404948495003
2015-03-13 00:00:00+00:00,173.51097106933594,205.8300018310547,207.92999267578125,204.5800018310547,206.77000427246094,162410900,2015-03-13 00:00:00+00:00,-0.006132390696295453
2015-03-16 00:00:00+00:00,175.8291778564453,208.5800018310547,208.69000244140625,205.86000061035156,206.7100067138672,136099200,2015-03-16 00:00:00+00:00,0.013360577563611198
2015-03-17 00:00:00+00:00,175.30650329589844,207.9600067138672,208.4199981689453,206.97999572753906,207.69000244140625,94510400,2015-03-17 00:00:00+00:00,-0.002972626994670935
2015-03-18 00:00:00+00:00,177.4139404296875,210.4600067138672,211.27000427246094,206.6199951171875,207.38999938964844,228808500,2015-03-18 00:00:00+00:00,0.012021442982248942
2015-03-19 00:00:00+00:00,176.60470581054688,209.5,210.47000122070312,209.02999877929688,209.9600067138672,117917300,2015-03-19 00:00:00+00:00,-0.004561279779822791
2015-03-20 00:00:00+00:00,178.16357421875,210.41000366210938,211.02000427246094,209.49000549316406,209.7100067138672,177715100,2015-03-20 00:00:00+00:00,0.008826879221867312
2015-03-23 00:00:00+00:00,177.8164520263672,210.0,211.11000061035156,210.0,210.4199981689453,71784500,2015-03-23 00:00:00+00:00,-0.0019483342423104455
2015-03-24 00:00:00+00:00,176.81723022460938,208.82000732421875,210.39999389648438,208.74000549316406,209.85000610351562,77805300,2015-03-24 00:00:00+00:00,-0.0056194001756915135
2015-03-25 00:00:00+00:00,174.22618103027344,205.75999450683594,209.35000610351562,205.7100067138672,209.07000732421875,159521700,2015-03-25 00:00:00+00:00,-0.0146538275203415
2015-03-26 00:00:00+00:00,173.81129455566406,205.27000427246094,206.3699951171875,204.1199951171875,204.9600067138672,153067200,2015-03-26 00:00:00+00:00,-0.0023813095836456855
2015-03-27 00:00:00+00:00,174.2093048095703,205.74000549316406,205.9499969482422,204.89999389648438,205.1300048828125,118939000,2015-03-27 00:00:00+00:00,0.0022898986796211496
2015-03-30 00:00:00+00:00,176.33460998535156,208.25,208.61000061035156,206.9600067138672,206.97999572753906,96180400,2015-03-30 00:00:00+00:00,0.012199722501071042
2015-03-31 00:00:00+00:00,174.79351806640625,206.42999267578125,208.10000610351562,206.36000061035156,207.25999450683594,126768700,2015-03-31 00:00:00+00:00,-0.008739588439690471
2015-04-01 00:00:00+00:00,174.17539978027344,205.6999969482422,206.4199981689453,204.50999450683594,206.38999938964844,137303600,2015-04-01 00:00:00+00:00,-0.003536276933896243
2015-04-02 00:00:00+00:00,174.80198669433594,206.44000244140625,206.97999572753906,205.39999389648438,205.6199951171875,86900900,2015-04-02 00:00:00+00:00,0.003597447830479883
2015-04-06 00:00:00+00:00,175.97891235351562,207.8300018310547,208.4499969482422,205.2100067138672,205.3699951171875,114368200,2015-04-06 00:00:00+00:00,0.006732907797196264
2015-04-07 00:00:00+00:00,175.51327514648438,207.27999877929688,208.75999450683594,207.24000549316406,207.86000061035156,81236300,2015-04-07 00:00:00+00:00,-0.002645982980596262
2015-04-08 00:00:00+00:00,176.10598754882812,207.97999572753906,208.50999450683594,207.0800018310547,207.5500030517578,89351900,2015-04-08 00:00:00+00:00,0.003377023201516005
2015-04-09 00:00:00+00:00,176.8849639892578,208.89999389648438,209.17999267578125,207.19000244140625,207.77999877929688,85548900,2015-04-09 00:00:00+00:00,0.004423338759073747
2015-04-10 00:00:00+00:00,177.85028076171875,210.0399932861328,210.08999633789062,208.9600067138672,209.1999969482422,72722900,2015-04-10 00:00:00+00:00,0.005457313898763916
2015-04-13 00:00:00+00:00,177.04586791992188,209.08999633789062,210.6300048828125,209.02999877929688,209.8699951171875,74436600,2015-04-13 00:00:00+00:00,-0.00452297763237508
2015-04-14 00:00:00+00:00,177.38461303710938,209.49000549316406,209.7100067138672,208.10000610351562,208.85000610351562,75099900,2015-04-14 00:00:00+00:00,0.001913318402555042
2015-04-15 00:00:00+00:00,178.18052673339844,210.42999267578125,211.0399932861328,209.9499969482422,210.0500030517578,99529300,2015-04-15 00:00:00+00:00,0.004486937636031252
2015-04-16 00:00:00+00:00,178.12966918945312,210.3699951171875,210.97999572753906,209.7899932861328,210.02999877929688,68934900,2015-04-16 00:00:00+00:00,-0.0002854270602836717
2015-04-17 00:00:00+00:00,176.08053588867188,207.9499969482422,209.22999572753906,207.00999450683594,208.94000244140625,191113200,2015-04-17 00:00:00+00:00,-0.011503604706085468
2015-04-20 00:00:00+00:00,177.68942260742188,209.85000610351562,210.25,208.9600067138672,209.05999755859375,92189500,2015-04-20 00:00:00+00:00,0.009137220707729155
2015-04-21 00:00:00+00:00,177.47772216796875,209.60000610351562,210.86000061035156,209.24000549316406,210.6699981689453,72559800,2015-04-21 00:00:00+00:00,-0.0011914070986703829
2015-04-22 00:00:00+00:00,178.349853515625,210.6300048828125,210.85000610351562,208.89999389648438,210.00999450683594,78264600,2015-04-22 00:00:00+00:00,0.004914032798047918
2015-04-23 00:00:00+00:00,178.79869079589844,211.16000366210938,211.94000244140625,210.00999450683594,210.14999389648438,102585900,2015-04-23 00:00:00+00:00,0.0025166114321149013
2015-04-24 00:00:00+00:00,179.2135467529297,211.64999389648438,211.97000122070312,211.11000061035156,211.66000366210938,61327400,2015-04-24 00:00:00+00:00,0.002320240462525547
2015-04-27 00:00:00+00:00,178.46836853027344,210.77000427246094,212.47999572753906,210.5399932861328,212.3300018310547,79358100,2015-04-27 00:00:00+00:00,-0.004158046287000672
2015-04-28 00:00:00+00:00,179.03570556640625,211.44000244140625,211.5,209.3300018310547,210.74000549316406,86863500,2015-04-28 00:00:00+00:00,0.0031789220734461665
2015-04-29 00:00:00+00:00,178.299072265625,210.57000732421875,211.2899932861328,209.60000610351562,210.3699951171875,125684900,2015-04-29 00:00:00+00:00,-0.004114449117570196
2015-04-30 00:00:00+00:00,176.5124053955078,208.4600067138672,210.35000610351562,207.6199951171875,209.8800048828125,161304900,2015-04-30 00:00:00+00:00,-0.010020617872063098
2015-05-01 00:00:00+00:00,178.42605590820312,210.72000122070312,210.77000427246094,209.27999877929688,209.39999389648438,103399700,2015-05-01 00:00:00+00:00,0.010841450539453179
2015-05-04 00:00:00+00:00,178.93408203125,211.32000732421875,212.02000427246094,211.10000610351562,211.22999572753906,70927200,2015-05-04 00:00:00+00:00,0.0028472642095964673
2015-05-05 00:00:00+00:00,176.8849639892578,208.89999389648438,211.4600067138672,208.72999572753906,211.02999877929688,113326200,2015-05-05 00:00:00+00:00,-0.011451804031578083
2015-05-06 00:00:00+00:00,176.15676879882812,208.0399932861328,209.92999267578125,206.75999450683594,209.55999755859375,135060200,2015-05-06 00:00:00+00:00,-0.00411677269795474
2015-05-07 00:00:00+00:00,176.85958862304688,208.8699951171875,209.3800048828125,207.52000427246094,207.9199981689453,88244900,2015-05-07 00:00:00+00:00,0.003989740666856756
2015-05-08 00:00:00+00:00,179.1881103515625,211.6199951171875,211.86000061035156,210.77999877929688,210.8800048828125,155877300,2015-05-08 00:00:00+00:00,0.013165934324762985
2015-05-11 00:00:00+00:00,178.3328857421875,210.61000061035156,211.88999938964844,210.52000427246094,211.57000732421875,75708100,2015-05-11 00:00:00+00:00,-0.004772775424089604
2015-05-12 00:00:00+00:00,177.79945373535156,209.97999572753906,210.6300048828125,208.6199951171875,209.61000061035156,119727600,2015-05-12 00:00:00+00:00,-0.0029912150224895573
2015-05-13 00:00:00+00:00,177.83331298828125,210.02000427246094,211.22000122070312,209.74000549316406,210.47000122070312,94667900,2015-05-13 00:00:00+00:00,0.00019043507850180497
2015-05-14 00:00:00+00:00,179.68768310546875,212.2100067138672,212.32000732421875,210.91000366210938,211.24000549316406,95934000,2015-05-14 00:00:00+00:00,0.010427574485494251
2015-05-15 00:00:00+00:00,179.88250732421875,212.44000244140625,212.61000061035156,211.86000061035156,212.44000244140625,76510100,2015-05-15 00:00:00+00:00,0.0010842380255726702
2015-05-18 00:00:00+00:00,180.4413299560547,213.10000610351562,213.39999389648438,212.16000366210938,212.24000549316406,74549700,2015-05-18 00:00:00+00:00,0.0031065979685769296
2015-05-19 00:00:00+00:00,180.38201904296875,213.02999877929688,213.57000732421875,212.69000244140625,213.24000549316406,72114600,2015-05-19 00:00:00+00:00,-0.00032869915722955056
2015-05-20 00:00:00+00:00,180.25502014160156,212.8800048828125,213.77999877929688,212.5,213.14999389648438,76857500,2015-05-20 00:00:00+00:00,-0.0007040552159299773
2015-05-21 00:00:00+00:00,180.77999877929688,213.5,213.75,212.50999450683594,212.7100067138672,64764600,2015-05-21 00:00:00+00:00,0.0029124217305176447
2015-05-22 00:00:00+00:00,180.34815979003906,212.99000549316406,213.5399932861328,212.91000366210938,213.0399932861328,57433500,2015-05-22 00:00:00+00:00,-0.00238875424368723
2015-05-26 00:00:00+00:00,178.40908813476562,210.6999969482422,212.91000366210938,210.1999969482422,212.39999389648438,124308600,2015-05-26 00:00:00+00:00,-0.010751823902893753
2015-05-27 00:00:00+00:00,180.1025848388672,212.6999969482422,212.97999572753906,210.75999450683594,211.25,93214000,2015-05-27 00:00:00+00:00,0.009492210973144788
2015-05-28 00:00:00+00:00,179.8994140625,212.4600067138672,212.58999633789062,211.6300048828125,212.3300018310547,74974600,2015-05-28 00:00:00+00:00,-0.0011280836227250957
2015-05-29 00:00:00+00:00,178.78173828125,211.13999938964844,212.42999267578125,210.82000732421875,212.3800048828125,124919600,2015-05-29 00:00:00+00:00,-0.00621278166510153
2015-06-01 00:00:00+00:00,179.14578247070312,211.57000732421875,212.33999633789062,210.6199951171875,211.94000244140625,93338800,2015-06-01 00:00:00+00:00,0.00203624930014068
2015-06-02 00:00:00+00:00,178.96795654296875,211.36000061035156,212.19000244140625,210.27000427246094,211.02000427246094,91531000,2015-06-02 00:00:00+00:00,-0.000992632510137148
2015-06-03 00:00:00+00:00,179.44215393066406,211.9199981689453,212.6699981689453,211.3300018310547,212.0,87820900,2015-06-03 00:00:00+00:00,0.002649621735952845
2015-06-04 00:00:00+00:00,177.92649841308594,210.1300048828125,211.86000061035156,209.75,211.07000732421875,151882800,2015-06-04 00:00:00+00:00,-0.008446485312273766
2015-06-05 00:00:00+00:00,177.62164306640625,209.77000427246094,210.5800018310547,208.97999572753906,209.9499969482422,121704700,2015-06-05 00:00:00+00:00,-0.0017133779925906367
2015-06-08 00:00:00+00:00,176.52935791015625,208.47999572753906,209.82000732421875,208.38999938964844,209.63999938964844,89063300,2015-06-08 00:00:00+00:00,-0.006149504854212173
2015-06-09 00:00:00+00:00,176.50392150878906,208.4499969482422,209.10000610351562,207.69000244140625,208.4499969482422,105034700,2015-06-09 00:00:00+00:00,-0.00014409162118023122
2015-06-10 00:00:00+00:00,178.62086486816406,210.9499969482422,211.41000366210938,209.3000030517578,209.3699951171875,134551300,2015-06-10 00:00:00+00:00,0.0119937468883351
2015-06-11 00:00:00+00:00,179.1966094970703,211.6300048828125,212.08999633789062,211.1999969482422,211.47999572753906,73876400,2015-06-11 00:00:00+00:00,0.003223277579196493
2015-06-12 00:00:00+00:00,177.8248748779297,210.00999450683594,211.47999572753906,209.67999267578125,210.63999938964844,135382400,2015-06-12 00:00:00+00:00,-0.007654913912660044
2015-06-15 00:00:00+00:00,177.06280517578125,209.11000061035156,209.4499969482422,207.7899932861328,208.63999938964844,124384200,2015-06-15 00:00:00+00:00,-0.004285506753043289
2015-06-16 00:00:00+00:00,178.02810668945312,210.25,210.35000610351562,208.72000122070312,208.92999267578125,85308200,2015-06-16 00:00:00+00:00,0.005451746416835324
2015-06-17 00:00:00+00:00,178.31594848632812,210.58999633789062,211.32000732421875,209.36000061035156,210.58999633789062,126708600,2015-06-17 00:00:00+00:00,0.001616833444042065
2015-06-18 00:00:00+00:00,180.17034912109375,212.77999877929688,213.33999633789062,210.6300048828125,211.30999755859375,165867900,2015-06-18 00:00:00+00:00,0.010399522031019126
2015-06-19 00:00:00+00:00,179.3705291748047,210.80999755859375,211.5500030517578,210.36000061035156,211.4600067138672,130478700,2015-06-19 00:00:00+00:00,-0.004439242917554043
2015-06-22 00:00:00+00:00,180.28945922851562,211.88999938964844,212.58999633789062,211.63999938964844,211.91000366210938,70696000,2015-06-22 00:00:00+00:00,0.005123082693341496
2015-06-23 00:00:00+00:00,180.4171142578125,212.0399932861328,212.44000244140625,211.57000732421875,212.13999938964844,68476800,2015-06-23 00:00:00+00:00,0.0007080559775547446
2015-06-24 00:00:00+00:00,179.10675048828125,210.5,212.1699981689453,210.47000122070312,211.72000122070312,92307300,2015-06-24 00:00:00+00:00,-0.007262968232929157
2015-06-25 00:00:00+00:00,178.5621795654297,209.86000061035156,211.25,209.77000427246094,211.10000610351562,97107400,2015-06-25 00:00:00+00:00,-0.0030404824015116683
2015-06-26 00:00:00+00:00,178.52816772460938,209.82000732421875,210.5800018310547,209.16000366210938,210.2899932861328,104174800,2015-06-26 00:00:00+00:00,-0.00019047617419931662
2015-06-29 00:00:00+00:00,174.7843475341797,205.4199981689453,209.8300018310547,205.3300018310547,208.0500030517578,202621300,2015-06-29 00:00:00+00:00,-0.020970473388853494
2015-06-30 00:00:00+00:00,175.15025329589844,205.85000610351562,207.32000732421875,205.27999877929688,207.25999450683594,182925100,2015-06-30 00:00:00+00:00,0.002093469849450802
2015-07-01 00:00:00+00:00,176.55421447753906,207.5,208.02999877929688,206.55999755859375,207.72999572753906,135979900,2015-07-01 00:00:00+00:00,0.008015753076124676
2015-07-02 00:00:00+00:00,176.39248657226562,207.30999755859375,208.27000427246094,206.80999755859375,208.07000732421875,104373700,2015-07-02 00:00:00+00:00,-0.0009160240425414301
2015-07-06 00:00:00+00:00,175.8905487060547,206.72000122070312,207.64999389648438,205.52999877929688,205.77000427246094,117975400,2015-07-06 00:00:00+00:00,-0.0028455739581929596
2015-07-07 00:00:00+00:00,176.99658203125,208.02000427246094,208.1699981689453,204.11000061035156,206.9600067138672,173820200,2015-07-07 00:00:00+00:00,0.00628819077165832
2015-07-08 00:00:00+00:00,174.02711486816406,204.52999877929688,206.75999450683594,204.25,206.4199981689453,164020100,2015-07-08 00:00:00+00:00,-0.016776974611643403
2015-07-09 00:00:00+00:00,174.34194946289062,204.89999389648438,207.35000610351562,204.77000427246094,207.0399932861328,144113100,2015-07-09 00:00:00+00:00,0.0018091123039365442
2015-07-10 00:00:00+00:00,176.53717041015625,207.47999572753906,207.97999572753906,204.9499969482422,207.2899932861328,129456900,2015-07-10 00:00:00+00:00,0.0125914672517351
2015-07-13 00:00:00+00:00,178.4856719970703,209.77000427246094,209.89999389648438,208.94000244140625,208.99000549316406,106069400,2015-07-13 00:00:00+00:00,0.011037344613528344
2015-07-14 00:00:00+00:00,179.2598876953125,210.67999267578125,211.0500030517578,209.64999389648438,209.72000122070312,81709600,2015-07-14 00:00:00+00:00,0.004337691029086654
2015-07-15 00:00:00+00:00,179.2003631591797,210.61000061035156,211.27999877929688,210.0399932861328,210.72999572753906,97914100,2015-07-15 00:00:00+00:00,-0.0003320571986187293
2015-07-16 00:00:00+00:00,180.63829040527344,212.3000030517578,212.3000030517578,211.5800018310547,211.8699951171875,106683300,2015-07-16 00:00:00+00:00,0.008024131317281302
2015-07-17 00:00:00+00:00,180.79148864746094,212.47999572753906,212.5500030517578,211.8000030517578,212.2899932861328,89030000,2015-07-17 00:00:00+00:00,0.0008480939552948374
2015-07-20 00:00:00+00:00,180.8850555419922,212.58999633789062,213.17999267578125,212.2100067138672,212.75,70446800,2015-07-20 00:00:00+00:00,0.000517540373339731
2015-07-21 00:00:00+00:00,180.1703643798828,211.75,212.74000549316406,211.38999938964844,212.42999267578125,77965000,2015-07-21 00:00:00+00:00,-0.003951079098093113
2015-07-22 00:00:00+00:00,179.8469696044922,211.3699951171875,211.77000427246094,210.88999938964844,210.92999267578125,88667900,2015-07-22 00:00:00+00:00,-0.0017949387875397793
2015-07-23 00:00:00+00:00,178.83448791503906,210.17999267578125,211.64999389648438,209.75,211.52999877929688,90509100,2015-07-23 00:00:00+00:00,-0.0056296844571788185
2015-07-24 00:00:00+00:00,176.9795684814453,208.0,210.3699951171875,207.60000610351562,210.3000030517578,117755000,2015-07-24 00:00:00+00:00,-0.010372269103233522
2015-07-27 00:00:00+00:00,175.95005798339844,206.7899932861328,207.5500030517578,206.25999450683594,206.94000244140625,132361100,2015-07-27 00:00:00+00:00,-0.005817114974798976
2015-07-28 00:00:00+00:00,178.1112823486328,209.3300018310547,209.5,206.8000030517578,207.7899932861328,123544800,2015-07-28 00:00:00+00:00,0.01228316938342977
2015-07-29 00:00:00+00:00,179.3365020751953,210.77000427246094,211.0399932861328,209.30999755859375,209.47999572753906,105791300,2015-07-29 00:00:00+00:00,0.006878956292977856
2015-07-30 00:00:00+00:00,179.3790283203125,210.82000732421875,211.02000427246094,209.4199981689453,210.16000366210938,91304400,2015-07-30 00:00:00+00:00,0.0002371310058191245
2015-07-31 00:00:00+00:00,179.10675048828125,210.5,211.4499969482422,210.16000366210938,211.4199981689453,103266900,2015-07-31 00:00:00+00:00,-0.0015178911079005708
2015-08-03 00:00:00+00:00,178.50265502929688,209.7899932861328,210.52999877929688,208.64999389648438,210.4600067138672,113965700,2015-08-03 00:00:00+00:00,-0.003372823510769396
2015-08-04 00:00:00+00:00,178.15380859375,209.3800048828125,210.25,208.8000030517578,209.6999969482422,81820800,2015-08-04 00:00:00+00:00,-0.0019542926993977305
2015-08-05 00:00:00+00:00,178.740966796875,210.07000732421875,211.30999755859375,209.72999572753906,210.4499969482422,85786800,2015-08-05 00:00:00+00:00,0.003295793717573048
2015-08-06 00:00:00+00:00,177.27737426757812,208.35000610351562,210.4199981689453,207.64999389648438,210.2899932861328,116030800,2015-08-06 00:00:00+00:00,-0.008188344035086947
2015-08-07 00:00:00+00:00,176.93702697753906,207.9499969482422,208.33999633789062,206.8699951171875,208.16000366210938,117858000,2015-08-07 00:00:00+00:00,-0.0019198574631715815
2015-08-10 00:00:00+00:00,179.1663360595703,210.57000732421875,210.6699981689453,209.27999877929688,209.27999877929688,80270700,2015-08-10 00:00:00+00:00,0.012599449194510504
2015-08-11 00:00:00+00:00,177.54969787597656,208.6699981689453,209.47000122070312,207.75999450683594,208.97000122070312,126081400,2015-08-11 00:00:00+00:00,-0.009023113488553114
2015-08-12 00:00:00+00:00,177.7624053955078,208.9199981689453,209.13999938964844,205.36000061035156,207.11000061035156,172123700,2015-08-12 00:00:00+00:00,0.0011980167923453244
2015-08-13 00:00:00+00:00,177.5411834716797,208.66000366210938,209.5500030517578,208.00999450683594,208.72999572753906,89383300,2015-08-13 00:00:00+00:00,-0.0012444809313640892
2015-08-14 00:00:00+00:00,178.18780517578125,209.4199981689453,209.50999450683594,208.25999450683594,208.42999267578125,72786500,2015-08-14 00:00:00+00:00,0.003642094140961394
2015-08-17 00:00:00+00:00,179.18333435058594,210.58999633789062,210.58999633789062,208.16000366210938,208.7100067138672,79072600,2015-08-17 00:00:00+00:00,0.005586965807354849
2015-08-18 00:00:00+00:00,178.664306640625,209.97999572753906,210.67999267578125,209.6999969482422,210.25999450683594,71692700,2015-08-18 00:00:00+00:00,-0.002896629375952031
2015-08-19 00:00:00+00:00,177.25184631347656,208.32000732421875,210.00999450683594,207.35000610351562,209.08999633789062,172946000,2015-08-19 00:00:00+00:00,-0.007905665959287211
